"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","PPT","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave","Tave_wt","Tave_sp","Tave_sm","Tave_at","NFFD","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","FFP","PAS","PAS_wt","PAS_sp","PAS_sm","PAS_at","EMT","EXT","RH","RH_wt","RH_sp","RH_sm","RH_at"
1901,-6.93117117117117,-3.99135135135135,1.56,6.38936936936937,13.6971171171171,14.2405405405405,18.0381981981982,19.1776576576577,11.7553153153153,8.5572972972973,0.678738738738739,-3.41891891891892,-15.081981981982,-14.0740540540541,-8.61783783783784,-4.50324324324324,1.32756756756757,2.19891891891892,5.59891891891892,6.25945945945946,1.32612612612613,-0.503963963963964,-7.29945945945946,-10.6634234234234,154.98018018018,105.198198198198,80.2108108108108,79.2522522522522,70.7063063063063,78.845045045045,68.1495495495495,63.7963963963964,78.190990990991,153.724324324324,161.046846846847,148.032432432432,1242.13333333333,451.045045045045,230.169369369369,210.790990990991,392.962162162162,1.48832582582583,-8.36297297297297,1.64216216216216,10.9189489489489,2.41900900900901,93.9538709566868,0.39136916792318,7.68417755687437,74.4901116271807,11.5445620117866,64.2770974015067,941.420082487891,358.695759251116,151.095501491798,196.168574020629,260.923095895161,-36.2749646504504,22.7402131353153,63.1674878278288,67.7751082412255,60.3217927058063,60.9102153440222,67.4321363145651
1902,-4.90990990990991,-0.289369369369369,-0.754774774774775,6.63783783783784,11.903963963964,15.4976576576577,17.3259459459459,17.8805405405405,13.003963963964,8.44054054054054,-3.2009009009009,-6.96342342342342,-13.7225225225225,-8.98342342342342,-9.61513513513514,-4.71297297297297,0.582702702702703,2.65387387387387,4.73009009009009,4.8572972972973,1.06990990990991,-1.65603603603604,-10.8432432432432,-15.0320720720721,113.857657657658,122.464864864865,109.996396396396,62.4414414414414,81.5027027027027,70.6036036036036,87.0162162162162,89.9477477477477,70.2252252252252,90.3891891891892,155.666666666667,149.072072072072,1203.18378378378,412.001801801802,253.940540540541,247.567567567568,316.281081081081,0.995855855855856,-10.4372372372372,0.673603603603604,10.4909009009009,1.13570570570571,89.2509197159766,0.131921641687414,6.53055154973795,73.3850725159593,8.83057699078687,60.988536206774,934.215626460737,342.480099616394,178.852712701585,226.897141997414,229.221259776642,-38.3442315207207,20.7564333643243,62.6108799011208,64.1185215691166,61.9186388224269,59.7642940944777,64.6731412384658
1903,-5.04504504504505,-3.81225225225225,-1.02648648648649,6.1836036036036,11.1036036036036,18.0814414414414,17.0663063063063,17.1272072072072,10.8113513513514,6.97693693693694,-1.91189189189189,-2.38144144144144,-13.5789189189189,-14.2846846846847,-13.312972972973,-5.41063063063063,-1.00018018018018,4.89117117117117,5.3563963963964,5.63477477477478,1.19405405405405,-2.13603603603604,-10.0124324324324,-9.46018018018018,127.009009009009,53.1801801801802,67.445045045045,69.2396396396396,67.1423423423423,82.8018018018018,78.227027027027,85.3477477477477,142.324324324324,141.113513513514,183.241441441441,100.565765765766,1197.63783783784,328.140540540541,203.827027027027,246.376576576577,466.679279279279,0.877237237237237,-7.0512012012012,-0.577177177177177,11.3595495495496,0.82033033033033,100.118565595139,0.862093525940476,3.00425641317573,87.5933024343468,9.02015674186694,74.9918941171274,908.180141368138,243.659475440186,129.057302350455,233.102997146717,328.959305299996,-34.6792049432432,21.2221080232432,62.2730166827888,68.1280463975026,56.2772796224188,61.9545008096825,67.302809146062
1904,-6.03171171171171,-8.05693693693694,-2.68054054054054,8.57423423423423,11.8277477477477,15.3158558558559,18.4542342342342,18.8713513513514,13.4041441441441,7.75297297297297,2.55369369369369,-3.46162162162162,-14.3789189189189,-17.2722522522523,-12.3499099099099,-3.75657657657658,-0.246306306306306,2.58,4.73261261261261,4.56396396396396,1.28036036036036,-1.13225225225225,-6.18882882882883,-10.6900900900901,129.920720720721,129.899099099099,137.72972972973,58.7459459459459,67.0018018018018,76.7711711711712,67.809009009009,48.9621621621622,98.1045045045045,126.727927927928,148.859459459459,132.428828828829,1222.96036036036,394.778378378378,263.477477477477,193.542342342342,373.691891891892,0.986051051051051,-8.11900900900901,0.228108108108108,10.753003003003,2.94501501501502,89.2309942992197,0.707099325347861,4.25152603844007,72.9380069182694,11.6387732038808,62.6536046217938,926.359395103528,298.758617553716,200.437906642539,177.102747003446,232.794193997468,-34.8537902864865,20.720482709009,61.6562803007427,67.6323737204022,59.1210308293844,57.818016088403,65.2263708631225
1905,-6.03981981981982,-3.35801801801802,4.1363963963964,8.01495495495496,12.7938738738739,16.5983783783784,20.043963963964,18.0641441441441,12.601981981982,3.98072072072072,0.74036036036036,-3.42432432432432,-13.7744144144144,-14.2783783783784,-6.40396396396396,-4.28792792792793,-0.774954954954955,3.26108108108108,5.91225225225225,5.38612612612613,1.76468468468468,-4.55207207207207,-7.16036036036036,-11.0747747747748,84.4504504504504,64.6234234234234,85.8522522522523,58.3783783783784,78.9081081081081,56.0198198198198,48.2576576576577,78.4882882882883,129.790990990991,125.118918918919,160.722522522523,94.6792792792793,1065.29009009009,273.809009009009,223.138738738739,182.765765765766,415.632432432432,1.59041291291291,-8.13540540540541,2.2463963963964,11.5443243243243,1.22921921921922,95.1003455578008,0.58644533027297,5.26534871028712,79.2062159453218,10.2602166049287,67.9151921257599,741.229833305596,203.083466943493,126.555812829436,170.202444824767,259.371926832784,-35.7634293540541,20.3120066064865,61.549372263654,67.3384457928669,57.6536871741452,58.5309356891273,66.8543150101499
1906,-6.3563963963964,-1.69333333333333,2.02612612612613,8.68144144144144,12.4236036036036,15.3994594594595,21.2672072072072,18.290990990991,12.5345945945946,7.17405405405405,-1.49873873873874,-6.98702702702703,-14.9702702702703,-10.9645045045045,-10.2754954954955,-2.92756756756757,0.523963963963964,2.99315315315315,6.6627027027027,5.1363963963964,1.80702702702703,-0.941441441441441,-8.77891891891892,-14.1385585585586,168.589189189189,67.3981981981982,56.7315315315315,58.5747747747748,66.6216216216216,93.6486486486486,50.6378378378378,65.5009009009009,114.954954954955,147.972972972973,179.792792792793,138.335135135135,1208.75855855856,445.259459459459,181.927927927928,209.787387387387,442.720720720721,1.47451951951952,-10.5963063063063,1.74201201201201,11.624984984985,1.7160960960961,96.9993352234838,0.239307265657544,6.99145771097132,77.2840590781339,12.3748774884442,69.4866816209173,950.963843161287,364.742511522858,127.529846165137,196.56415482004,325.580362175976,-38.3800581432432,19.1742875434234,62.4104685680994,66.738641771232,57.8012099105638,58.6251419642965,68.6885460613878
1907,-13.6362162162162,-4.16,-1.73189189189189,5.61099099099099,12.4783783783784,15.6585585585586,18.9216216216216,16.0488288288288,12.8254054054054,8.3790990990991,0.734594594594595,-3.54216216216216,-22.638018018018,-13.8677477477477,-12.3034234234234,-6.01765765765766,-0.816216216216216,3.13243243243243,5.23441441441441,4.36702702702703,1.74648648648649,-1.81081081081081,-7.76972972972973,-10.9225225225225,123.318918918919,139.563963963964,101.751351351351,60.9927927927928,55.4126126126126,91.9351351351351,76.9585585585586,110.677477477477,102.010810810811,84.6954954954955,153.046846846847,115.915315315315,1216.27927927928,355.14954954955,218.156756756757,279.571171171171,339.753153153153,0.246726726726727,-10.8672672672673,-0.463303303303303,10.5604804804805,2.35084084084084,91.9142492922921,0.509043281629277,4.28700533142935,74.9026301131866,12.4072519718871,69.0462262757536,951.081544684172,290.355288788638,147.959154180297,255.939840625338,226.391874270828,-38.5172276945946,21.0372801499099,61.119255955315,65.4634405190443,57.0025425312766,60.3440533900599,64.7797414150734
1908,-4.00306306306306,-2.48972972972973,-1.34558558558559,6.18306306306306,11.0531531531532,15.4814414414414,18.932972972973,17.4126126126126,12.4762162162162,4.77171171171171,-0.074954954954955,-5.44594594594595,-13.6118918918919,-12.4985585585586,-12.114954954955,-5.32306306306306,-0.686666666666667,2.82936936936937,5.77963963963964,4.6609009009009,1.42648648648649,-3.06756756756757,-8.12774774774775,-13.5944144144144,125.783783783784,118.767567567568,110.661261261261,56.1441441441441,91.6846846846847,76.7927927927928,69.1369369369369,65.5621621621622,112.493693693694,143.236036036036,143.513513513514,124.920720720721,1238.6972972973,375.625225225225,258.49009009009,211.491891891892,399.243243243243,0.775975975975976,-9.28261261261261,-0.372342342342342,10.8494894894895,1.23402402402402,89.3651395224828,0.174975370511255,3.86294609657758,75.4488297723413,9.85190667789429,62.0865431117398,916.698325410463,306.945762462289,180.824450620104,195.884265699845,240.546530009101,-37.7000270990991,18.5620882722523,61.7619724132693,63.342728208574,58.5534587202568,59.7727946260749,67.4573179232136
1909,-12.4273873873874,-6.93315315315315,0.775135135135135,3.76126126126126,10.749009009009,16.0504504504505,17.6144144144144,16.3796396396396,13.0461261261261,5.71621621621622,-3.98828828828829,-7.47783783783784,-20.3587387387387,-15.9072072072072,-9.36900900900901,-6.87333333333333,-1.15783783783784,3.0563963963964,5.4390990990991,4.76540540540541,2.65459459459459,-1.9227027027027,-11.4906306306306,-16.0093693693694,155.057657657658,135.578378378378,79.8342342342342,51.6882882882883,66.4036036036036,62.8198198198198,106.652252252252,83.0522522522523,117.772972972973,128.468468468468,152.140540540541,91.5315315315315,1231,338.120720720721,197.926126126126,252.524324324324,398.381981981982,-0.57948948948949,-13.2934234234234,-0.352462462462462,10.5509009009009,0.669219219219219,96.0686181702584,0.0106969113276506,2.66885010880574,78.1457676362152,15.1859749034598,73.9922988978124,985.354418820737,309.245929111372,121.625754092898,234.656123004603,285.064484256038,-41.4696334351351,20.9813991100901,63.2151570356772,63.1607735449196,59.9264239639489,61.4071316580348,68.8886888547766
1910,-5.86846846846847,-6.53081081081081,3.05351351351351,8.19135135135135,12.8578378378378,15.2663063063063,18.7407207207207,16.509009009009,13.150990990991,6.71315315315315,-1.97747747747748,-4.02702702702703,-14.5243243243243,-17.0868468468468,-6.98684684684685,-4.15945945945946,-0.428288288288288,2.86630630630631,5.6245045045045,4.12630630630631,1.84594594594595,-1.86756756756757,-8.65513513513513,-11.2257657657658,119.371171171171,109.118918918919,89.6630630630631,69.8432432432432,56.9495495495496,73.3225225225225,62.2594594594595,55.754954954955,97.3009009009009,146.030630630631,134.740540540541,132.899099099099,1147.25405405405,385.169369369369,216.455855855856,191.336936936937,378.072072072072,1.066996996997,-8.48306306306306,2.08801801801802,10.5221921921922,1.53498498498499,89.8150770470931,0.691891556156242,3.98396355693515,74.3646829844767,11.1032652126748,65.1955122388593,861.431129556573,292.353357087474,134.875193153916,176.698415585162,257.76766197173,-35.5638488810811,18.1537300248649,62.3660810617022,67.196010990687,58.3897074831888,60.318938802272,68.245837256654
