"Year","ACCESS-ESM1-5","AWI-CM-1-1-MR","BCC-CSM2-MR","CanESM5","CNRM-CM6-1","CNRM-ESM2-1","EC-Earth3","GFDL-ESM4","GISS-E2-1-G","HadGEM3-GC31-LL","INM-CM5-0","IPSL-CM6A-LR","MIROC-ES2L","MIROC6","MPI-ESM1-2-HR","MPI-ESM1-2-LR","MRI-ESM2-0","NESM3","UKESM1-0-LL","ensemble"
1850,6.8,0.7,3,4.6,6.1,6.8,NA,4.3,3.1,4.4,6.6,4.7,6.1,7.9,2.9,2.2,6.2,3.7,4.9,4.7
1851,6.7,1.8,3.5,4.4,5.3,6.4,4.2,3.1,2.3,5.4,6.6,5.7,6.5,7.3,3.2,2.9,5.5,3.2,4.6,4.7
1852,6.1,1.2,3.4,4.3,5.9,6.7,3.9,3.2,2,5.8,6.8,5.1,6.3,7.3,3.1,2.1,6.5,3.5,5.5,4.7
1853,6.5,2.2,1.6,4.8,5.5,6.8,3.3,4.6,2,6.3,6.6,4.4,7.5,7.3,3.3,2.6,6.6,3.7,5.2,4.8
1854,5.9,1.7,3,4.8,5.7,6.5,3.9,3.3,1.9,5.2,6.2,5,6.8,7.3,3.4,3.2,4.7,3.6,5,4.6
1855,6.5,1.3,1.7,4.8,5.8,6.8,4.4,2.5,2.1,5.2,6,4.8,6.7,6.7,2.9,2.6,5.4,2.8,5.2,4.4
1856,6.7,2.2,2.3,4.3,4.9,6,3.1,3.1,1.8,5,6.7,4.5,7.4,7.4,2.5,2.3,6.6,2.7,4.7,4.4
1857,6.7,-0.3,3.6,4.3,5.7,6.5,3.7,3.8,1.9,5.2,7.1,5.3,6.5,7.3,2.8,2.8,6.3,2.9,5.4,4.6
1858,6.4,0.6,2.4,4,5.7,6.3,4,2.7,2.2,5.3,6.2,4.8,6.7,7.5,2.9,2.7,6.6,3.1,5.1,4.5
1859,6.9,0.2,1.9,4.8,6.2,6.5,3.7,3.1,2.1,5.6,6,4.9,7.1,7.3,3.1,2.5,6,3.2,5.6,4.6
1860,6.7,1.9,4.2,4.6,4.8,6.8,3.2,3.8,1.6,5.2,6.2,5.5,7.1,7.8,3,2.5,7,2.8,5.1,4.7
1861,6.8,4.3,2.4,4.8,5.6,6.4,2.8,4.2,1.9,4.9,6.5,4.5,6.4,7,3.1,2.2,5.2,3.1,5.4,4.6
1862,6.4,2.3,2.5,4.2,5.9,7,3.8,3.4,2.6,5.8,6.2,4.9,6.1,7.2,2.8,2,5.7,2.8,5.6,4.6
1863,6.9,1.9,3.3,4.6,5.7,6.5,2.7,3.8,2.5,5.3,6.3,5.4,7.4,7,2.4,2.5,6.3,3.7,4.5,4.7
1864,6.4,2.6,3.7,4.1,5.8,6.8,3.1,4.4,2.4,4.1,6.2,4.4,7.7,6.9,2.7,2.6,6.7,3,4.9,4.7
1865,6.4,2.3,3.9,4.2,6.1,6.8,3,3,1.8,5.8,6.3,5,6.7,7.4,2.1,2.4,6.2,3.3,5.8,4.7
1866,6.3,1.7,3.1,4.3,5.8,6.4,2.5,3.7,1.4,6.2,6.9,4.9,6.6,7.8,3.1,2.6,5.5,3.5,5.2,4.6
1867,6,1.5,2.5,4.1,5.3,7.2,3.4,3.4,1.6,5.3,6.7,4.6,6.1,7,3.3,2.6,6,3.5,4.9,4.5
1868,6.1,2.3,2.8,4.4,6.2,6.9,3.4,4.7,1.2,5.2,7,5.2,6.2,7.7,3.5,2.4,6.1,2.9,5.1,4.7
1869,6.5,4,2.2,4.5,5.6,6.8,4,3.5,2.9,6.3,6.7,4.5,6.9,7.2,3.3,2.7,7,2.6,5.1,4.9
1870,6.7,1.1,2.2,5,6,6.4,3.4,3.9,2.7,5.9,6.9,5.3,6.8,6.9,2.7,2.1,6,3,5,4.6
1871,6.4,2.6,3.1,4.7,6.2,7.1,4.1,3.7,2.6,5.7,6.5,4.8,6.9,7,3.5,3,5.7,4,5.2,4.9
1872,6.3,2.6,1.7,4.8,5.9,6.5,4,3.2,2.1,4.7,6,4.7,7.3,8.1,2.6,2.6,6.6,3.3,5.7,4.7
1873,6.5,1.6,3,4.5,5.7,6.9,3.8,3.9,3.3,5,6.2,4.7,6.5,7.2,2.6,2.6,6.3,3.8,5.9,4.7
1874,6.1,2.6,2.9,4.3,6.1,6.8,3,3.2,1.4,5,6.7,4.4,7.5,7.8,2.4,2.2,6.2,4,5,4.6
1875,6,2.7,3.6,4.7,5.5,6.4,2.4,3.5,2.1,5.1,6.6,4.9,7.3,7.1,3,3,6.5,3.6,5.9,4.7
1876,6.5,1.8,3.4,5.2,6,6.5,4.5,3.9,1.7,5.2,6.6,4.3,7.7,7.7,3.3,2.8,6.1,3.2,5,4.8
1877,5.8,0.6,2.4,4.9,5.8,6.7,2.9,4.3,2.5,6.1,6.4,4.3,7.2,7.3,3,2.8,6.6,3.1,5.5,4.6
1878,5.9,2.2,3.2,4.8,6.1,6.2,3.3,3.5,2,5.4,6.6,4.8,5.4,7.4,3.4,3.2,5.7,3.2,5.2,4.6
1879,6.6,2.4,2.8,4.2,5.9,6.8,3.6,3,1.6,5.8,6.6,4.4,7.4,7.6,2.9,2.9,5,3.9,5.4,4.7
1880,6.5,2.8,3.2,4.9,5.6,6.6,4.3,2.6,2.8,4.7,6.7,5.5,7.1,7.7,3,3,6.3,3,4.1,4.8
1881,6.9,2.6,4.5,4.8,6,6.7,3,4.5,1.9,5.3,6.1,5,7.4,7.2,2.4,2,5.5,3.7,4.9,4.8
