"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","PPT","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave","Tave_wt","Tave_sp","Tave_sm","Tave_at","NFFD","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","FFP","PAS","PAS_wt","PAS_sp","PAS_sm","PAS_at","EMT","EXT","RH","RH_wt","RH_sp","RH_sm","RH_at"
1901,-10.7428571428571,-6.76190476190476,0.104761904761905,7.98095238095238,16.2238095238095,16.3714285714286,20.1333333333333,20.0619047619048,12.8333333333333,9.9952380952381,-1.46666666666667,-6.48095238095238,-20.5285714285714,-18.7095238095238,-11.3428571428571,-3.69047619047619,2.51428571428571,4.08095238095238,7.33333333333333,7.08095238095238,1.38571428571429,-0.647619047619048,-11.0761904761905,-15.6761904761905,38.8095238095238,24.6190476190476,24.952380952381,24.952380952381,45.0476190476191,78.6190476190476,66.1904761904762,36.7142857142857,42.0952380952381,33.5714285714286,31.3333333333333,33.8571428571429,480.761904761905,106.52380952381,94.9523809523809,181.52380952381,107,0.790674603174603,-12.597619047619,1.96507936507936,12.5103174603175,1.83730158730159,106.726213575721,3.02068289062134e-08,12.7585588970057,90.583753096838,3.38390154990078,76.8624823849412,428.896424993728,105.050973903864,73.5424697243055,177.163648023058,82.0121338574672,-41.5475857857143,23.5869072380952,58.7564615839557,59.0422317833421,56.6356549049642,60.5681185375677,62.3393427251267
1902,-8.48095238095238,-3.46190476190476,-1.72380952380952,7.9952380952381,13.9904761904762,17.0809523809524,19.652380952381,19.5761904761905,14.3904761904762,10.0666666666667,-4.76666666666667,-9.9952380952381,-18.7952380952381,-13.5142857142857,-11.447619047619,-4.55714285714286,1.61428571428571,3.97619047619048,6.64285714285714,5.8,1.28571428571429,-1.49047619047619,-13.6142857142857,-20.2952380952381,30.2380952380952,30.9047619047619,28,20.8571428571429,57.7619047619048,78.8571428571429,88.0476190476191,58.7142857142857,29.2857142857143,24.2380952380952,33.5714285714286,33.2857142857143,513.761904761905,96.8095238095238,106.619047619048,225.619047619048,87.0952380952381,0.413690476190476,-14.6428571428571,0.978571428571429,12.1214285714286,0.978571428571429,98.1038123578159,8.39344721535379e-09,4.86469589577471,90.3768453880352,2.86226857550196,73.1868569994165,462.591426839621,95.9291571027534,84.7028504359504,217.544584139275,67.1514064395657,-43.5487256904762,21.5520292714286,58.4221248795282,54.8694996015726,58.5811268818936,58.7791223171793,60.3826379013324
1903,-8.83809523809524,-6.28571428571429,-1.42380952380952,8.01428571428571,13.7380952380952,20.2047619047619,19.3190476190476,18.6809523809524,12.5714285714286,8.36666666666667,-4.0047619047619,-5.62857142857143,-19.4047619047619,-18.0857142857143,-14.8047619047619,-4.96666666666667,-0.0761904761904762,6.00952380952381,6.7,6.02380952380952,1.10952380952381,-2.18571428571429,-13.2285714285714,-14.6333333333333,30,20.047619047619,21.1904761904762,27.8571428571429,41.4761904761905,79.0476190476191,88.3809523809524,61.2380952380952,59.8095238095238,29.2380952380952,43.3333333333333,23.2380952380952,524.857142857143,76.4761904761905,90.5238095238095,228.666666666667,132.380952380952,0.298809523809524,-11.4611111111111,0.0801587301587301,12.8230158730159,0.438095238095238,94.4631175728431,1.11810459975536e-07,0.416776872335885,91.8838608269617,2.16247978207264,77.8590945304533,450.933858715646,75.0186984892463,57.982702855228,221.664455499331,99.1078296235753,-40.7152093571429,21.6585250428571,57.2822961952995,58.9307470704237,52.2249699906059,59.3846700168246,62.2540158753524
1904,-10.4047619047619,-11.5047619047619,-4.32857142857143,9.52857142857143,14.7571428571429,18.0857142857143,20.3952380952381,19.8714285714286,14.1380952380952,9.18095238095238,1.06190476190476,-7.14285714285714,-20.8142857142857,-22.5952380952381,-14.4285714285714,-3.47619047619048,1.14285714285714,4.4,6.11904761904762,5.36190476190476,1.03333333333333,-1.04285714285714,-9.14761904761905,-16.5761904761905,32.0476190476191,33.3333333333333,49.5714285714286,19,40.7142857142857,73.3809523809524,78.5714285714286,37.9047619047619,44.4761904761905,27.8571428571429,25.952380952381,26.5238095238095,489.333333333333,85.0952380952381,109.285714285714,189.857142857143,98.2857142857143,0.150595238095238,-13.1095238095238,0.532539682539683,12.3722222222222,2.53730158730159,96.3941429549735,1.14060066329566e-08,2.88188716508986,91.3531497504465,2.15910603242957,73.7996038071629,438.117462209618,84.0955195768413,90.8681494723504,183.260847652627,72.853900605134,-41.3378623095238,21.9281744714286,57.1489968837425,57.4782128322455,56.5123118406689,56.5304213589186,60.7758069110017
1905,-9.99047619047619,-7.26190476190476,3.25238095238095,9.74761904761905,16.0380952380952,18.8047619047619,21.7190476190476,20.0904761904762,14.247619047619,5.61904761904762,0.509523809523809,-6.42380952380952,-20.252380952381,-19.5,-9.22380952380952,-4,0.252380952380952,4.40952380952381,7.17619047619048,6.09047619047619,1.23809523809524,-5.12380952380952,-9.51904761904762,-14.247619047619,28.4285714285714,18.7142857142857,26.047619047619,15.5238095238095,52,58.9523809523809,54.9047619047619,53.0952380952381,50.3333333333333,30.952380952381,29,13.7142857142857,431.666666666667,55.8571428571429,93.5714285714286,166.952380952381,110.285714285714,0.985515873015873,-11.9309523809524,2.67777777777778,13.0484126984127,1.16190476190476,94.5804716032266,2.76113249674901e-07,0.72563892379951,91.347965379974,2.5068671536607,72.5078014402508,364.382689885252,54.7405613756971,72.1919998001989,161.271351024641,70.8953492073933,-40.4285969047619,21.7568133095238,56.1039100734427,62.2331999015901,52.1951936169621,56.3152611005542,59.516953548038
1906,-9.35238095238095,-4.94761904761905,1.4,11.1190476190476,14.5380952380952,18.6714285714286,23.4904761904762,19.9952380952381,14.6095238095238,8.88095238095238,-3.17142857142857,-10.3047619047619,-19.3619047619048,-15.5,-12.947619047619,-2.2952380952381,0.819047619047619,4.6,7.86666666666667,6.13333333333333,1.54285714285714,-1.1952380952381,-11.9714285714286,-19.6333333333333,37.3333333333333,17.9047619047619,15.047619047619,17.0952380952381,44.8571428571429,104.857142857143,60.5714285714286,42.1904761904762,42.0952380952381,31.8095238095238,45.9523809523809,54.5238095238095,514.238095238095,146.380952380952,77,207.619047619048,119.857142857143,0.957738095238095,-14.7650793650794,2.10555555555556,13.4595238095238,1.44920634920635,96.8190199618849,8.53179208832879e-09,1.53889186433001,91.2041348836106,4.07599275688165,76.1896704229512,466.851941099917,145.162758137194,61.2735399295616,202.564239375289,94.4070277491534,-43.4963587857143,21.1864891619048,56.7415363368882,57.7069507081175,52.1593902255171,55.9292151288346,62.1750185366998
1907,-19.0190476190476,-7.37142857142857,-2.9952380952381,5.74761904761905,13.0714285714286,18.2190476190476,20.0761904761905,18.1619047619048,13.8952380952381,9.85714285714286,-0.733333333333333,-6.34285714285714,-28.4190476190476,-19.4190476190476,-15.7714285714286,-6.43333333333333,-1.37619047619048,4.41428571428571,6.40476190476191,4.72857142857143,1.07142857142857,-2.7,-11.347619047619,-15.4952380952381,46.5238095238095,32.1904761904762,33.3333333333333,15.2857142857143,32.2857142857143,98.3809523809524,83.0476190476191,49.4761904761905,45.2857142857143,19.9047619047619,19.1428571428571,20.8571428571429,495.714285714286,88.2380952380952,80.9047619047619,230.904761904762,84.3333333333333,-0.90734126984127,-15.1857142857143,-1.29285714285714,12.0007936507936,1.67380952380952,93.3969000933824,2.43805605676823e-08,0.0396606630720637,91.2993343875653,2.05790501868763,73.1006426186242,435.416083011883,87.5952256016555,54.9416801717841,222.149875709673,59.1880264221929,-42.5647746904762,21.8662088904762,55.6406048316586,58.7099320910143,52.2721359165741,57.815777865429,57.5926369225525
1908,-6.85714285714286,-4.86190476190476,-3.13809523809524,7.75238095238095,14.452380952381,17.4428571428571,21.4952380952381,18.6952380952381,14.3428571428571,6.42380952380952,-3.10952380952381,-8.48571428571429,-18.1428571428571,-16.3190476190476,-16.6238095238095,-5.22857142857143,0.304761904761905,4.63333333333333,6.96666666666667,5.35714285714286,1.67142857142857,-2.82380952380952,-11.7571428571429,-19.1904761904762,28.6666666666667,28.4761904761905,40.8095238095238,13.6190476190476,50.3333333333333,84.0952380952381,54.2857142857143,47,43.3333333333333,31.8095238095238,25.0952380952381,24.4285714285714,471.952380952381,77.5238095238095,104.761904761905,185.380952380952,100.238095238095,0.125,-13.3920634920635,-0.413492063492064,12.431746031746,0.791269841269841,97.259100564376,1.86839248103583e-08,0.844153351020305,91.5231022171093,4.89184484217574,75.9807635013837,413.506342320447,76.5374382421501,84.557028614501,179.076471584775,69.3393506028189,-42.7913522619048,20.059823452381,56.4039122205892,53.1337183081795,51.5929920616743,58.1837238012545,63.2121577626455
1909,-16.5142857142857,-11.4666666666667,-0.0238095238095238,3.82857142857143,13.3809523809524,19.352380952381,20.4666666666667,18.952380952381,15.1857142857143,7.24761904761905,-6.22857142857143,-10.0714285714286,-25.8380952380952,-22.052380952381,-11.8714285714286,-7.84285714285714,-0.080952380952381,4.56190476190476,6.8,5.59047619047619,2.32380952380952,-1.9952380952381,-15.3428571428571,-21.5333333333333,33.4285714285714,28.0952380952381,22.8095238095238,21.952380952381,39.6190476190476,63.2857142857143,95.5238095238095,48.3809523809524,30.5238095238095,32.1904761904762,41.1428571428571,34.1904761904762,491.142857142857,101.809523809524,84.3809523809524,207.190476190476,103.857142857143,-1.38214285714286,-17.5936507936508,-0.434920634920635,12.6206349206349,0.198412698412698,102.730335594993,2.18822731598384e-11,0.390070676636044,91.5910373074614,10.7492276101548,80.8820584202988,431.135455206553,101.545162165905,55.5248488823414,200.288882128883,79.8366392909676,-46.3439437619048,22.6191991333333,56.9424143391964,52.2188613004137,55.0472086513164,57.1935355615849,62.3577265648286
1910,-9.40952380952381,-9.11428571428571,4.1952380952381,10.5619047619048,15.3190476190476,18.7095238095238,21.0857142857143,18.2095238095238,14.2142857142857,8.86666666666667,-5.18095238095238,-7.12380952380952,-19.4285714285714,-22.1619047619048,-8.14285714285714,-3.07142857142857,0.547619047619048,4.2047619047619,7.16666666666667,4.72380952380952,1.69047619047619,-2.1,-12.7761904761905,-17.1952380952381,18.6666666666667,17.6190476190476,22.7619047619048,18.6666666666667,36.1428571428571,59.6190476190476,62.8571428571429,37.2857142857143,43.4761904761905,29.1904761904762,40.3809523809524,23.047619047619,409.714285714286,64.7619047619048,77.5714285714286,159.761904761905,113.047619047619,0.574603174603175,-12.9126984126984,3.23492063492063,12.35,0.785714285714286,97.3715782851989,1.21872867630979e-08,0.994679351533758,91.1898828219535,5.18701610273708,74.8904316013,357.306275277593,63.9670601888542,58.7982140999585,153.712799745589,86.0640051620193,-40.9480428809524,18.8473324238095,56.5769780477368,56.412873325063,53.7944350993818,57.0236924545368,63.0266560374814
