"Year","ACCESS-ESM1-5","AWI-CM-1-1-MR","BCC-CSM2-MR","CanESM5","CNRM-CM6-1","CNRM-ESM2-1","EC-Earth3","GFDL-ESM4","GISS-E2-1-G","HadGEM3-GC31-LL","INM-CM5-0","IPSL-CM6A-LR","MIROC-ES2L","MIROC6","MPI-ESM1-2-HR","MPI-ESM1-2-LR","MRI-ESM2-0","NESM3","UKESM1-0-LL","ensemble"
1850,1066.2,935.7,949.5,988.4,1202.8,1124.2,NA,1061.7,809.9,994.8,1029.1,1238.4,1271.5,1259.9,1114.7,978.7,1205.3,1079.2,1037,1271.5
1851,1169.7,875.5,977.1,963.7,1213.2,1196.1,856.9,1125.5,874.1,972.9,1062.4,1191,1176.5,1178,1110.2,950.2,1138.3,1067.8,1023.5,1213.2
1852,1078.5,1022.5,919,965.4,1228.1,1188.8,910.9,1105.6,953.8,1004.2,999.2,1157.1,1240,1195.6,1051.6,1084.8,1204.5,1135.5,1003.5,1240
1853,1185.4,958.8,1039.4,950.5,1231.7,1197.6,832,1197.4,787.3,970.9,1018.6,1245.6,1209,1170.2,1003.6,987.5,1189.1,1288.7,1008.1,1288.7
1854,1087.7,1011.8,841.1,978.4,1212.6,1155.6,931.3,1101.8,857.7,995.1,1019.2,1171.8,1183.2,1035.7,1026.4,1051.7,1288.3,1155.8,1118.8,1288.3
1855,1144.6,966.1,929.4,1047.5,1215.4,1126.5,867.6,1152.7,865.8,1058,1027.1,1199.9,1220,1060.9,1079.9,1098.9,1121,1090,1090.6,1220
1856,1051.6,891.1,979,954.4,1134.5,1154.8,918.1,1149.4,867.8,960.8,1113.3,1217.9,1118.4,1156.3,1044.8,1063.9,1320.8,1123.3,1029,1320.8
1857,1121.7,908.5,910.6,920.5,1307.5,1223.7,838,1092.5,789.1,990.4,1092,1272,1146.9,1102.5,1056.7,1064,1182.7,1080.5,1060.4,1307.5
1858,1048.3,977.4,998.8,899.5,1191.2,1203.7,901.4,1074.2,839.6,1076.8,1067.2,1242,1245.4,1095.8,1125.6,1081.9,1093.1,1251.3,1017.6,1251.3
1859,1080.7,794.7,885.9,981.1,1194.6,1236,940.6,1088.1,840.1,1095.1,1067,1135.8,1107.9,1118.1,1064.1,1062.1,1160.8,1151.6,1035.6,1236
1860,1167.1,917.5,984.9,994.4,1220.9,1170.6,924.1,1104,886.1,1128.9,1042.3,1220.3,1093.4,1126.9,1039.5,1049.2,1289.5,1129.6,986.1,1289.5
1861,1119.1,1001.9,919,905.3,1125.1,1157.4,989.1,1146.1,798,1020.8,1017.3,1251.3,1233.8,1083.5,1031.4,1024.9,1422.1,1081.5,1056.7,1422.1
1862,1130.1,988.5,960.8,932.4,1199.8,1187.2,903.9,1118.9,938.1,1066.8,1063.3,1218.4,1210.3,1074.1,1050.2,1014.4,1278.3,1093.9,1116.3,1278.3
1863,1105.8,938,905.5,985.2,1158.4,1206,846.1,1079.1,874.6,948.7,1088,1246.8,1203.4,1153,1032.8,1043.9,1221.9,1123.1,1010.4,1246.8
1864,1218.2,960.5,942.8,925.7,1198.9,1207.4,854.9,1175.5,963.8,978,1060.7,1324.5,1145.5,1140.2,1225,1060.2,1364.1,1222.7,1031.7,1364.1
1865,1112.1,903,1075.7,948.5,1162.9,1166.6,837.7,1140.4,805,1051.3,1044.8,1229.3,1063.9,1101.8,1149.1,1165.8,1229.2,1207,1005.1,1229.3
1866,1115.4,972.4,1044.5,966.3,1148.9,1204.8,881,1245.2,777,944.3,1027.7,1232.2,1112.3,1147.7,1000.4,988.9,1334.8,1083.1,1000.5,1334.8
1867,1072,912.5,958.2,949.9,1276.4,1185.2,987.3,1123.6,796.6,1103.5,1023.1,1236.1,1227.8,1099.4,1006.1,1067.3,1277.1,1255.9,1023.5,1277.1
1868,1104.5,948.1,955.9,970.7,1146.6,1200.6,914.6,1211.1,822.1,999.2,1144.6,1234.6,1216,1106.7,1038.6,986.2,1196.8,1170.6,1082.2,1234.6
1869,1094.3,1123.2,948.8,980.2,1195.8,1201.3,844.3,1195.3,999.2,922.5,1078.5,1167.4,1231.1,1111.3,1155.7,1044.8,1189.7,1077.7,1093.9,1231.1
1870,1090.2,1015.5,978.8,1003.7,1167.4,1198.7,868.8,1122.2,833.3,1025.4,978.6,1273.9,1175.3,1109.2,1061.2,1011,1149,1207.7,1102,1273.9
1871,1097.3,957.6,936.4,987.1,1250.3,1160.7,926.9,1165.6,845.7,996.8,1000.3,1276.3,1077,1090.8,1002.7,1056.7,1157.5,1180.6,1047.6,1276.3
1872,1090.9,886.4,957.6,946.3,1256.9,1180.6,851.4,1216.1,901.6,1136.9,1051.5,1265.3,1104.7,1049.6,1041.4,1044.3,1283.5,1166.2,995.4,1283.5
1873,1045.3,994.8,998.9,951.6,1158.1,1200.4,965.1,1123.2,901.2,999.1,1014.5,1213.5,1193.3,1174.3,1080.9,1037.2,1269.9,1146.4,1006.3,1269.9
1874,1129.8,1117.5,955.7,950.4,1266.7,1169,905.8,1096,820.5,1066.2,1050.4,1234,1330.5,1165.8,1050.1,983.5,1237.4,1150.3,1021.3,1330.5
1875,1070.2,895.1,927.8,963.3,1254.2,1177.4,950.7,1117.1,859.5,983,1066.1,1307.6,1263.1,1186.2,1150.7,981.8,1231.5,1114.4,1048.7,1307.6
1876,1127.4,1000.7,917.4,1035,1249.3,1205.6,933.7,1172.8,863.1,1056.8,1046.9,1286.6,1242.4,1129.5,1015.1,1008.5,1288.6,1122.6,1074.7,1288.6
